"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Afghanistan","Electricity - Gross demand","1990","Kilowatt-hours, million","1055",""
"Albania","Electricity - Gross demand","2017","Kilowatt-hours, million","7412.435","1"
"Albania","Electricity - Gross demand","2016","Kilowatt-hours, million","7094.1",""
"Albania","Electricity - Gross demand","2015","Kilowatt-hours, million","7265",""
"Albania","Electricity - Gross demand","2014","Kilowatt-hours, million","7791.43",""
"Albania","Electricity - Gross demand","2013","Kilowatt-hours, million","9278.53",""
"Albania","Electricity - Gross demand","2012","Kilowatt-hours, million","7263",""
"Albania","Electricity - Gross demand","2011","Kilowatt-hours, million","7187.87",""
"Albania","Electricity - Gross demand","2010","Kilowatt-hours, million","6794.28",""
"Albania","Electricity - Gross demand","2009","Kilowatt-hours, million","6629.26",""
"Albania","Electricity - Gross demand","2008","Kilowatt-hours, million","6230.23",""
"Albania","Electricity - Gross demand","2007","Kilowatt-hours, million","5726",""
"Albania","Electricity - Gross demand","2006","Kilowatt-hours, million","6100",""
"Albania","Electricity - Gross demand","2005","Kilowatt-hours, million","5797",""
"Albania","Electricity - Gross demand","2004","Kilowatt-hours, million","5687",""
"Albania","Electricity - Gross demand","2003","Kilowatt-hours, million","6106",""
"Albania","Electricity - Gross demand","2002","Kilowatt-hours, million","5756",""
"Albania","Electricity - Gross demand","2001","Kilowatt-hours, million","5414",""
"Albania","Electricity - Gross demand","2000","Kilowatt-hours, million","5709",""
"Albania","Electricity - Gross demand","1999","Kilowatt-hours, million","5642",""
"Albania","Electricity - Gross demand","1998","Kilowatt-hours, million","5425",""
"Albania","Electricity - Gross demand","1997","Kilowatt-hours, million","5017",""
"Albania","Electricity - Gross demand","1996","Kilowatt-hours, million","5649",""
"Albania","Electricity - Gross demand","1995","Kilowatt-hours, million","4308",""
"Albania","Electricity - Gross demand","1994","Kilowatt-hours, million","3680",""
"Albania","Electricity - Gross demand","1993","Kilowatt-hours, million","3173",""
"Albania","Electricity - Gross demand","1992","Kilowatt-hours, million","2677",""
"Albania","Electricity - Gross demand","1991","Kilowatt-hours, million","2409",""
"Albania","Electricity - Gross demand","1990","Kilowatt-hours, million","3299",""
"Algeria","Electricity - Gross demand","2018","Kilowatt-hours, million","68871",""
"Algeria","Electricity - Gross demand","2017","Kilowatt-hours, million","68202",""
"Algeria","Electricity - Gross demand","2016","Kilowatt-hours, million","63782",""
"Algeria","Electricity - Gross demand","2015","Kilowatt-hours, million","62181",""
"Algeria","Electricity - Gross demand","2014","Kilowatt-hours, million","57502",""
"Algeria","Electricity - Gross demand","2013","Kilowatt-hours, million","54928",""
"Algeria","Electricity - Gross demand","2012","Kilowatt-hours, million","52595",""
"Algeria","Electricity - Gross demand","2011","Kilowatt-hours, million","46540",""
"Algeria","Electricity - Gross demand","2010","Kilowatt-hours, million","43162",""
"Algeria","Electricity - Gross demand","2009","Kilowatt-hours, million","36336",""
"Algeria","Electricity - Gross demand","2008","Kilowatt-hours, million","37827",""
"Algeria","Electricity - Gross demand","2007","Kilowatt-hours, million","34455",""
"Algeria","Electricity - Gross demand","2006","Kilowatt-hours, million","32766",""
"Algeria","Electricity - Gross demand","2005","Kilowatt-hours, million","31129",""
"Algeria","Electricity - Gross demand","2004","Kilowatt-hours, million","29587",""
"Algeria","Electricity - Gross demand","2003","Kilowatt-hours, million","27367",""
"Algeria","Electricity - Gross demand","2002","Kilowatt-hours, million","25542",""
"Algeria","Electricity - Gross demand","2001","Kilowatt-hours, million","24460",""
"Algeria","Electricity - Gross demand","2000","Kilowatt-hours, million","23142",""
"Algeria","Electricity - Gross demand","1999","Kilowatt-hours, million","22601",""
"Algeria","Electricity - Gross demand","1998","Kilowatt-hours, million","21610",""
"Algeria","Electricity - Gross demand","1997","Kilowatt-hours, million","20051",""
"Algeria","Electricity - Gross demand","1996","Kilowatt-hours, million","19259",""
"Algeria","Electricity - Gross demand","1995","Kilowatt-hours, million","18212",""
"Algeria","Electricity - Gross demand","1994","Kilowatt-hours, million","17470",""
"Algeria","Electricity - Gross demand","1993","Kilowatt-hours, million","16935",""
"Algeria","Electricity - Gross demand","1992","Kilowatt-hours, million","16190",""
"Algeria","Electricity - Gross demand","1991","Kilowatt-hours, million","15494",""
"Algeria","Electricity - Gross demand","1990","Kilowatt-hours, million","14868",""
"American Samoa","Electricity - Gross demand","2017","Kilowatt-hours, million","165","1"
"American Samoa","Electricity - Gross demand","2016","Kilowatt-hours, million","161.203",""
"American Samoa","Electricity - Gross demand","2015","Kilowatt-hours, million","153.97",""
"American Samoa","Electricity - Gross demand","2014","Kilowatt-hours, million","147.364",""
"American Samoa","Electricity - Gross demand","2013","Kilowatt-hours, million","149.479",""
"American Samoa","Electricity - Gross demand","2012","Kilowatt-hours, million","148.9",""
"American Samoa","Electricity - Gross demand","2011","Kilowatt-hours, million","148.4",""
"American Samoa","Electricity - Gross demand","2010","Kilowatt-hours, million","154",""
"American Samoa","Electricity - Gross demand","2009","Kilowatt-hours, million","171.6",""
"American Samoa","Electricity - Gross demand","2008","Kilowatt-hours, million","181.4",""
"American Samoa","Electricity - Gross demand","2007","Kilowatt-hours, million","177.9",""
"American Samoa","Electricity - Gross demand","2006","Kilowatt-hours, million","181.3",""
"American Samoa","Electricity - Gross demand","2005","Kilowatt-hours, million","181.7",""
"American Samoa","Electricity - Gross demand","2004","Kilowatt-hours, million","180.8",""
"American Samoa","Electricity - Gross demand","2003","Kilowatt-hours, million","180.5",""
"American Samoa","Electricity - Gross demand","2002","Kilowatt-hours, million","170.1",""
"American Samoa","Electricity - Gross demand","2001","Kilowatt-hours, million","162.5",""
"American Samoa","Electricity - Gross demand","2000","Kilowatt-hours, million","161",""
"American Samoa","Electricity - Gross demand","1999","Kilowatt-hours, million","154",""
"American Samoa","Electricity - Gross demand","1998","Kilowatt-hours, million","148",""
"American Samoa","Electricity - Gross demand","1997","Kilowatt-hours, million","141",""
"American Samoa","Electricity - Gross demand","1996","Kilowatt-hours, million","134",""
"American Samoa","Electricity - Gross demand","1995","Kilowatt-hours, million","130",""
"American Samoa","Electricity - Gross demand","1994","Kilowatt-hours, million","125",""
"American Samoa","Electricity - Gross demand","1993","Kilowatt-hours, million","119",""
"American Samoa","Electricity - Gross demand","1992","Kilowatt-hours, million","106",""
"American Samoa","Electricity - Gross demand","1991","Kilowatt-hours, million","106",""
"American Samoa","Electricity - Gross demand","1990","Kilowatt-hours, million","98",""
"Andorra","Electricity - Gross demand","2018","Kilowatt-hours, million","575.9",""
"Andorra","Electricity - Gross demand","2017","Kilowatt-hours, million","575.64",""
"Andorra","Electricity - Gross demand","2016","Kilowatt-hours, million","583.53",""
"Andorra","Electricity - Gross demand","2015","Kilowatt-hours, million","569.7",""
"Andorra","Electricity - Gross demand","2014","Kilowatt-hours, million","565.7",""
"Andorra","Electricity - Gross demand","2013","Kilowatt-hours, million","580.9",""
"Andorra","Electricity - Gross demand","2012","Kilowatt-hours, million","593.29",""
"Andorra","Electricity - Gross demand","2011","Kilowatt-hours, million","557.4",""
"Andorra","Electricity - Gross demand","2010","Kilowatt-hours, million","584",""
"Andorra","Electricity - Gross demand","2009","Kilowatt-hours, million","587.2","1"
"Andorra","Electricity - Gross demand","2008","Kilowatt-hours, million","590.8",""
"Andorra","Electricity - Gross demand","2007","Kilowatt-hours, million","576.7",""
"Andorra","Electricity - Gross demand","2006","Kilowatt-hours, million","555.6",""
"Andorra","Electricity - Gross demand","2005","Kilowatt-hours, million","535.6",""
"Andorra","Electricity - Gross demand","2004","Kilowatt-hours, million","525.5",""
"Andorra","Electricity - Gross demand","2003","Kilowatt-hours, million","492.4","1"
"Andorra","Electricity - Gross demand","2002","Kilowatt-hours, million","463.3","1"
"Andorra","Electricity - Gross demand","2001","Kilowatt-hours, million","439.7","1"
"Andorra","Electricity - Gross demand","2000","Kilowatt-hours, million","412.6","1"
"Andorra","Electricity - Gross demand","1999","Kilowatt-hours, million","393.5","1"
"Andorra","Electricity - Gross demand","1998","Kilowatt-hours, million","370","1"
"Andorra","Electricity - Gross demand","1997","Kilowatt-hours, million","350","1"
"Andorra","Electricity - Gross demand","1996","Kilowatt-hours, million","335","1"
"Andorra","Electricity - Gross demand","1995","Kilowatt-hours, million","324","1"
"Andorra","Electricity - Gross demand","1994","Kilowatt-hours, million","312","1"
"Andorra","Electricity - Gross demand","1993","Kilowatt-hours, million","304","1"
"Andorra","Electricity - Gross demand","1992","Kilowatt-hours, million","310","1"
"Andorra","Electricity - Gross demand","1991","Kilowatt-hours, million","310","1"
"Andorra","Electricity - Gross demand","1990","Kilowatt-hours, million","310","1"
"Angola","Electricity - Gross demand","2017","Kilowatt-hours, million","10454",""
"Angola","Electricity - Gross demand","2016","Kilowatt-hours, million","10105",""
"Angola","Electricity - Gross demand","2015","Kilowatt-hours, million","9524",""
"Angola","Electricity - Gross demand","2014","Kilowatt-hours, million","9246",""
"Angola","Electricity - Gross demand","2013","Kilowatt-hours, million","8013",""
"Angola","Electricity - Gross demand","2012","Kilowatt-hours, million","6051",""
"Angola","Electricity - Gross demand","2011","Kilowatt-hours, million","5512",""
"Angola","Electricity - Gross demand","2010","Kilowatt-hours, million","5313",""
"Angola","Electricity - Gross demand","2009","Kilowatt-hours, million","4498",""
"Angola","Electricity - Gross demand","2008","Kilowatt-hours, million","3948",""
"Angola","Electricity - Gross demand","2007","Kilowatt-hours, million","3056",""
"Angola","Electricity - Gross demand","2006","Kilowatt-hours, million","3141",""
"Angola","Electricity - Gross demand","2005","Kilowatt-hours, million","2492",""
"Angola","Electricity - Gross demand","2004","Kilowatt-hours, million","2121",""
"Angola","Electricity - Gross demand","2003","Kilowatt-hours, million","1889",""
"Angola","Electricity - Gross demand","2002","Kilowatt-hours, million","1671",""
"Angola","Electricity - Gross demand","2001","Kilowatt-hours, million","1551",""
"Angola","Electricity - Gross demand","2000","Kilowatt-hours, million","1368",""
"Angola","Electricity - Gross demand","1999","Kilowatt-hours, million","1265",""
"Angola","Electricity - Gross demand","1998","Kilowatt-hours, million","1249",""
"Angola","Electricity - Gross demand","1997","Kilowatt-hours, million","1083",""
"Angola","Electricity - Gross demand","1996","Kilowatt-hours, million","982",""
"Angola","Electricity - Gross demand","1995","Kilowatt-hours, million","918",""
"Angola","Electricity - Gross demand","1994","Kilowatt-hours, million","913",""
"Angola","Electricity - Gross demand","1993","Kilowatt-hours, million","909",""
"Angola","Electricity - Gross demand","1992","Kilowatt-hours, million","907",""
"Angola","Electricity - Gross demand","1991","Kilowatt-hours, million","893",""
"Angola","Electricity - Gross demand","1990","Kilowatt-hours, million","800",""
"Anguilla","Electricity - Gross demand","2017","Kilowatt-hours, million","77.3","1"
"Anguilla","Electricity - Gross demand","2016","Kilowatt-hours, million","100.4",""
"Anguilla","Electricity - Gross demand","2015","Kilowatt-hours, million","91.5",""
"Anguilla","Electricity - Gross demand","2014","Kilowatt-hours, million","86.7",""
"Anguilla","Electricity - Gross demand","2013","Kilowatt-hours, million","86.1",""
"Anguilla","Electricity - Gross demand","2012","Kilowatt-hours, million","86.9",""
"Anguilla","Electricity - Gross demand","2011","Kilowatt-hours, million","92.3",""
"Anguilla","Electricity - Gross demand","2010","Kilowatt-hours, million","96.6",""
"Anguilla","Electricity - Gross demand","2009","Kilowatt-hours, million","90",""
"Anguilla","Electricity - Gross demand","2008","Kilowatt-hours, million","88.3",""
"Anguilla","Electricity - Gross demand","2007","Kilowatt-hours, million","87.9",""
"Anguilla","Electricity - Gross demand","2006","Kilowatt-hours, million","78.3",""
"Anguilla","Electricity - Gross demand","2005","Kilowatt-hours, million","70.6",""
"Anguilla","Electricity - Gross demand","2004","Kilowatt-hours, million","60.7",""
"Anguilla","Electricity - Gross demand","2003","Kilowatt-hours, million","58.4",""
"Anguilla","Electricity - Gross demand","2002","Kilowatt-hours, million","55.3",""
"Anguilla","Electricity - Gross demand","2001","Kilowatt-hours, million","53.6",""
"Anguilla","Electricity - Gross demand","2000","Kilowatt-hours, million","45.8",""
"Anguilla","Electricity - Gross demand","1999","Kilowatt-hours, million","40",""
"Anguilla","Electricity - Gross demand","1998","Kilowatt-hours, million","34.3",""
"Anguilla","Electricity - Gross demand","1997","Kilowatt-hours, million","32",""
"Anguilla","Electricity - Gross demand","1996","Kilowatt-hours, million","24.6",""
"Anguilla","Electricity - Gross demand","1995","Kilowatt-hours, million","22.2",""
"Anguilla","Electricity - Gross demand","1994","Kilowatt-hours, million","25.9",""
"Anguilla","Electricity - Gross demand","1993","Kilowatt-hours, million","27.2",""
"Anguilla","Electricity - Gross demand","1992","Kilowatt-hours, million","19.5",""
"Anguilla","Electricity - Gross demand","1991","Kilowatt-hours, million","14.5",""
"Anguilla","Electricity - Gross demand","1990","Kilowatt-hours, million","16.7",""
"Antigua and Barbuda","Electricity - Gross demand","2017","Kilowatt-hours, million","345","1"
"Antigua and Barbuda","Electricity - Gross demand","2016","Kilowatt-hours, million","340","1"
"Antigua and Barbuda","Electricity - Gross demand","2015","Kilowatt-hours, million","337","1"
"Antigua and Barbuda","Electricity - Gross demand","2014","Kilowatt-hours, million","329","1"
"Antigua and Barbuda","Electricity - Gross demand","2013","Kilowatt-hours, million","315",""
"Antigua and Barbuda","Electricity - Gross demand","2012","Kilowatt-hours, million","320",""
"Antigua and Barbuda","Electricity - Gross demand","2011","Kilowatt-hours, million","328",""
"Antigua and Barbuda","Electricity - Gross demand","2010","Kilowatt-hours, million","328.5",""
"Antigua and Barbuda","Electricity - Gross demand","2009","Kilowatt-hours, million","320.4",""
"Antigua and Barbuda","Electricity - Gross demand","2008","Kilowatt-hours, million","290",""
"Antigua and Barbuda","Electricity - Gross demand","2007","Kilowatt-hours, million","279.4",""
"Antigua and Barbuda","Electricity - Gross demand","2006","Kilowatt-hours, million","253",""
"Antigua and Barbuda","Electricity - Gross demand","2005","Kilowatt-hours, million","238",""
"Antigua and Barbuda","Electricity - Gross demand","2004","Kilowatt-hours, million","217",""
"Antigua and Barbuda","Electricity - Gross demand","2003","Kilowatt-hours, million","207",""
"Antigua and Barbuda","Electricity - Gross demand","2002","Kilowatt-hours, million","187",""
"Antigua and Barbuda","Electricity - Gross demand","2001","Kilowatt-hours, million","168",""
"Antigua and Barbuda","Electricity - Gross demand","2000","Kilowatt-hours, million","147",""
"Antigua and Barbuda","Electricity - Gross demand","1999","Kilowatt-hours, million","137",""
"Antigua and Barbuda","Electricity - Gross demand","1998","Kilowatt-hours, million","127",""
"Antigua and Barbuda","Electricity - Gross demand","1997","Kilowatt-hours, million","117",""
"Antigua and Barbuda","Electricity - Gross demand","1996","Kilowatt-hours, million","106",""
"Antigua and Barbuda","Electricity - Gross demand","1995","Kilowatt-hours, million","95",""
"Antigua and Barbuda","Electricity - Gross demand","1994","Kilowatt-hours, million","94",""
"Antigua and Barbuda","Electricity - Gross demand","1993","Kilowatt-hours, million","92",""
"Antigua and Barbuda","Electricity - Gross demand","1992","Kilowatt-hours, million","92",""
"Antigua and Barbuda","Electricity - Gross demand","1991","Kilowatt-hours, million","92",""
"Antigua and Barbuda","Electricity - Gross demand","1990","Kilowatt-hours, million","92",""
"Argentina","Electricity - Gross demand","2017","Kilowatt-hours, million","151981",""
"Argentina","Electricity - Gross demand","2016","Kilowatt-hours, million","152774",""
"Argentina","Electricity - Gross demand","2015","Kilowatt-hours, million","151181",""
"Argentina","Electricity - Gross demand","2014","Kilowatt-hours, million","144048",""
"Argentina","Electricity - Gross demand","2013","Kilowatt-hours, million","143211",""
"Argentina","Electricity - Gross demand","2012","Kilowatt-hours, million","138179",""
"Argentina","Electricity - Gross demand","2011","Kilowatt-hours, million","134694",""
"Argentina","Electricity - Gross demand","2010","Kilowatt-hours, million","129565",""
"Argentina","Electricity - Gross demand","2009","Kilowatt-hours, million","124368",""
"Argentina","Electricity - Gross demand","2008","Kilowatt-hours, million","123319",""
"Argentina","Electricity - Gross demand","2007","Kilowatt-hours, million","111061",""
"Argentina","Electricity - Gross demand","2006","Kilowatt-hours, million","113709",""
"Argentina","Electricity - Gross demand","2005","Kilowatt-hours, million","107395",""
"Argentina","Electricity - Gross demand","2004","Kilowatt-hours, million","100663",""
"Argentina","Electricity - Gross demand","2003","Kilowatt-hours, million","94839",""
"Argentina","Electricity - Gross demand","2002","Kilowatt-hours, million","88359",""
"Argentina","Electricity - Gross demand","2001","Kilowatt-hours, million","89330",""
"Argentina","Electricity - Gross demand","2000","Kilowatt-hours, million","87640",""
"Argentina","Electricity - Gross demand","1999","Kilowatt-hours, million","83634",""
"Argentina","Electricity - Gross demand","1998","Kilowatt-hours, million","79963",""
"Argentina","Electricity - Gross demand","1997","Kilowatt-hours, million","75237",""
"Argentina","Electricity - Gross demand","1996","Kilowatt-hours, million","70926",""
"Argentina","Electricity - Gross demand","1995","Kilowatt-hours, million","66937",""
"Argentina","Electricity - Gross demand","1994","Kilowatt-hours, million","64373",""
"Argentina","Electricity - Gross demand","1993","Kilowatt-hours, million","60984",""
"Argentina","Electricity - Gross demand","1992","Kilowatt-hours, million","56986",""
"Argentina","Electricity - Gross demand","1991","Kilowatt-hours, million","53371",""
"Argentina","Electricity - Gross demand","1990","Kilowatt-hours, million","50403",""
"Armenia","Electricity - Gross demand","2017","Kilowatt-hours, million","6290.9",""
"Armenia","Electricity - Gross demand","2016","Kilowatt-hours, million","6034",""
"Armenia","Electricity - Gross demand","2015","Kilowatt-hours, million","6179.9",""
"Armenia","Electricity - Gross demand","2014","Kilowatt-hours, million","6281.14",""
"Armenia","Electricity - Gross demand","2013","Kilowatt-hours, million","6215.733",""
"Armenia","Electricity - Gross demand","2012","Kilowatt-hours, million","6100.97",""
"Armenia","Electricity - Gross demand","2011","Kilowatt-hours, million","5777.46",""
"Armenia","Electricity - Gross demand","2010","Kilowatt-hours, million","5380.64",""
"Armenia","Electricity - Gross demand","2009","Kilowatt-hours, million","5347.48",""
"Armenia","Electricity - Gross demand","2008","Kilowatt-hours, million","5485.27",""
"Armenia","Electricity - Gross demand","2007","Kilowatt-hours, million","5650.8",""
"Armenia","Electricity - Gross demand","2006","Kilowatt-hours, million","5203",""
"Armenia","Electricity - Gross demand","2005","Kilowatt-hours, million","5130",""
"Armenia","Electricity - Gross demand","2004","Kilowatt-hours, million","4939",""
"Armenia","Electricity - Gross demand","2003","Kilowatt-hours, million","4912",""
"Armenia","Electricity - Gross demand","2002","Kilowatt-hours, million","4830",""
"Armenia","Electricity - Gross demand","2001","Kilowatt-hours, million","4982",""
"Armenia","Electricity - Gross demand","2000","Kilowatt-hours, million","5103",""
"Armenia","Electricity - Gross demand","1999","Kilowatt-hours, million","5076",""
"Armenia","Electricity - Gross demand","1998","Kilowatt-hours, million","5375",""
"Armenia","Electricity - Gross demand","1997","Kilowatt-hours, million","5514",""
"Armenia","Electricity - Gross demand","1996","Kilowatt-hours, million","5763",""
"Armenia","Electricity - Gross demand","1995","Kilowatt-hours, million","5244",""
"Armenia","Electricity - Gross demand","1994","Kilowatt-hours, million","5477",""
"Armenia","Electricity - Gross demand","1993","Kilowatt-hours, million","6212",""
"Armenia","Electricity - Gross demand","1992","Kilowatt-hours, million","8806",""
"Aruba","Electricity - Gross demand","2017","Kilowatt-hours, million","978.4","1"
"Aruba","Electricity - Gross demand","2016","Kilowatt-hours, million","946.8","1"
"Aruba","Electricity - Gross demand","2015","Kilowatt-hours, million","931.6",""
"Aruba","Electricity - Gross demand","2014","Kilowatt-hours, million","916.6",""
"Aruba","Electricity - Gross demand","2013","Kilowatt-hours, million","928.1",""
"Aruba","Electricity - Gross demand","2012","Kilowatt-hours, million","914.5",""
"Aruba","Electricity - Gross demand","2011","Kilowatt-hours, million","930.5",""
"Aruba","Electricity - Gross demand","2010","Kilowatt-hours, million","940.2",""
"Aruba","Electricity - Gross demand","2009","Kilowatt-hours, million","924.3",""
"Aruba","Electricity - Gross demand","2008","Kilowatt-hours, million","913.6",""
"Aruba","Electricity - Gross demand","2007","Kilowatt-hours, million","936",""
"Aruba","Electricity - Gross demand","2006","Kilowatt-hours, million","909.5",""
"Aruba","Electricity - Gross demand","2005","Kilowatt-hours, million","910.5",""
"Aruba","Electricity - Gross demand","2004","Kilowatt-hours, million","865.8",""
"Aruba","Electricity - Gross demand","2003","Kilowatt-hours, million","841.8",""
"Aruba","Electricity - Gross demand","2002","Kilowatt-hours, million","824.7",""
"Aruba","Electricity - Gross demand","2001","Kilowatt-hours, million","808.3",""
"Aruba","Electricity - Gross demand","2000","Kilowatt-hours, million","776.6",""
"Aruba","Electricity - Gross demand","1999","Kilowatt-hours, million","737.8",""
"Aruba","Electricity - Gross demand","1998","Kilowatt-hours, million","730",""
"Aruba","Electricity - Gross demand","1997","Kilowatt-hours, million","675",""
"Aruba","Electricity - Gross demand","1996","Kilowatt-hours, million","642",""
"Aruba","Electricity - Gross demand","1995","Kilowatt-hours, million","616",""
"Aruba","Electricity - Gross demand","1994","Kilowatt-hours, million","564",""
"Aruba","Electricity - Gross demand","1993","Kilowatt-hours, million","531",""
"Aruba","Electricity - Gross demand","1992","Kilowatt-hours, million","341",""
"Aruba","Electricity - Gross demand","1991","Kilowatt-hours, million","339",""
"Aruba","Electricity - Gross demand","1990","Kilowatt-hours, million","338",""
"Australia","Electricity - Gross demand","2018","Kilowatt-hours, million","261140",""
"Australia","Electricity - Gross demand","2017","Kilowatt-hours, million","243352",""
"Australia","Electricity - Gross demand","2016","Kilowatt-hours, million","242757",""
"Australia","Electricity - Gross demand","2015","Kilowatt-hours, million","238327",""
"Australia","Electricity - Gross demand","2014","Kilowatt-hours, million","232480",""
"Australia","Electricity - Gross demand","2013","Kilowatt-hours, million","235260",""
"Australia","Electricity - Gross demand","2012","Kilowatt-hours, million","236403",""
"Australia","Electricity - Gross demand","2011","Kilowatt-hours, million","240547",""
"Australia","Electricity - Gross demand","2010","Kilowatt-hours, million","237303",""
"Australia","Electricity - Gross demand","2009","Kilowatt-hours, million","232574",""
"Australia","Electricity - Gross demand","2008","Kilowatt-hours, million","227821",""
"Australia","Electricity - Gross demand","2007","Kilowatt-hours, million","226764",""
"Australia","Electricity - Gross demand","2006","Kilowatt-hours, million","218215",""
"Australia","Electricity - Gross demand","2005","Kilowatt-hours, million","214012",""
"Australia","Electricity - Gross demand","2004","Kilowatt-hours, million","209786",""
"Australia","Electricity - Gross demand","2003","Kilowatt-hours, million","204942",""
"Australia","Electricity - Gross demand","2002","Kilowatt-hours, million","212804",""
"Australia","Electricity - Gross demand","2001","Kilowatt-hours, million","206186",""
"Australia","Electricity - Gross demand","2000","Kilowatt-hours, million","194832",""
"Australia","Electricity - Gross demand","1999","Kilowatt-hours, million","189494",""
"Australia","Electricity - Gross demand","1998","Kilowatt-hours, million","182365",""
"Australia","Electricity - Gross demand","1997","Kilowatt-hours, million","171242",""
"Australia","Electricity - Gross demand","1996","Kilowatt-hours, million","165963",""
"Australia","Electricity - Gross demand","1995","Kilowatt-hours, million","161732",""
"Australia","Electricity - Gross demand","1994","Kilowatt-hours, million","156615",""
"Australia","Electricity - Gross demand","1993","Kilowatt-hours, million","152606",""
"Australia","Electricity - Gross demand","1992","Kilowatt-hours, million","148523",""
"Australia","Electricity - Gross demand","1991","Kilowatt-hours, million","146470",""
"Australia","Electricity - Gross demand","1990","Kilowatt-hours, million","143840",""
"Austria","Electricity - Gross demand","2018","Kilowatt-hours, million","77538",""
"Austria","Electricity - Gross demand","2017","Kilowatt-hours, million","68624",""
"Austria","Electricity - Gross demand","2016","Kilowatt-hours, million","67767",""
"Austria","Electricity - Gross demand","2015","Kilowatt-hours, million","66949",""
"Austria","Electricity - Gross demand","2014","Kilowatt-hours, million","65968",""
"Austria","Electricity - Gross demand","2013","Kilowatt-hours, million","67089",""
"Austria","Electricity - Gross demand","2012","Kilowatt-hours, million","66480",""
"Austria","Electricity - Gross demand","2011","Kilowatt-hours, million","65603",""
"Austria","Electricity - Gross demand","2010","Kilowatt-hours, million","65423",""
"Austria","Electricity - Gross demand","2009","Kilowatt-hours, million","62783",""
"Austria","Electricity - Gross demand","2008","Kilowatt-hours, million","64628",""
"Austria","Electricity - Gross demand","2007","Kilowatt-hours, million","64762",""
"Austria","Electricity - Gross demand","2006","Kilowatt-hours, million","64144",""
"Austria","Electricity - Gross demand","2005","Kilowatt-hours, million","62753",""
"Austria","Electricity - Gross demand","2004","Kilowatt-hours, million","61320",""
"Austria","Electricity - Gross demand","2003","Kilowatt-hours, million","60058",""
"Austria","Electricity - Gross demand","2002","Kilowatt-hours, million","58074",""
"Austria","Electricity - Gross demand","2001","Kilowatt-hours, million","58338",""
"Austria","Electricity - Gross demand","2000","Kilowatt-hours, million","55750",""
"Austria","Electricity - Gross demand","1999","Kilowatt-hours, million","55167",""
"Austria","Electricity - Gross demand","1998","Kilowatt-hours, million","54039",""
"Austria","Electricity - Gross demand","1997","Kilowatt-hours, million","53069",""
"Austria","Electricity - Gross demand","1996","Kilowatt-hours, million","52515",""
"Austria","Electricity - Gross demand","1995","Kilowatt-hours, million","50979",""
"Austria","Electricity - Gross demand","1994","Kilowatt-hours, million","49596",""
"Austria","Electricity - Gross demand","1993","Kilowatt-hours, million","49073",""
"Austria","Electricity - Gross demand","1992","Kilowatt-hours, million","48197",""
"Austria","Electricity - Gross demand","1991","Kilowatt-hours, million","48793",""
"Austria","Electricity - Gross demand","1990","Kilowatt-hours, million","46489",""
"Azerbaijan","Electricity - Gross demand","2017","Kilowatt-hours, million","22268.9",""
"Azerbaijan","Electricity - Gross demand","2016","Kilowatt-hours, million","23053",""
